,QUD,context,item,number,quantifier,response,slide_number,trial_type,language,enjoyment,age,gender,education,comments,describe,school,classes,college,lived,years,family,level,Browser,OS,screenH,screenW,time_in_minutes,participant_id,assess
0,many,with,dinosaurios,four,every,0.99,3,one_slider,España,2,45,Female,1,me gusta,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,720,1280,2.53055,649,Yes
0,none,without,leones,four,every,0.03,3,one_slider,español,2,61,Male,4,No tengo comentarios.,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.66705,650,Yes
0,many,with,leones,four,every,0.99,3,one_slider,español,2,41,Male,4,,SpanSpan,most,yes,mostsem,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.459416666666667,651,Yes
0,all,with,dinosaurios,four,numeral,0.91,3,one_slider,Español,1,23,Female,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Mac,800,1280,2.9631666666666665,652,Yes
0,all,without,leones,two,numeral,0.21,3,one_slider,Espanol,1,38,Female,4,"un poco extrano, la mezcla de animales y comida.",SpanEng,most,yes,nocollege,both8,mostlive,spaneng,advanced,Chrome,Windows,1080,1920,3.696083333333333,653,Confused
0,all,without,ranas,four,every,0.24,3,one_slider,español,2,51,Male,3,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,663,1366,3.5978666666666665,654,Yes
0,none,without,dinosaurios,two,every,0.03,3,one_slider,Español,0,22,Female,3,"No sé cual es el objetivo de la encuesta, pero tanto la pregunta del tiburón como la respuesta del elefante no aplican a como un nativo habla. El orden de las palabras es extraño.",SpanSpan,,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,1280,800,5.922833333333333,655,Yes
0,all,with,ranas,two,every,0.06,3,one_slider,Español,1,21,Female,2,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Firefox,Mac,900,1440,3.4953333333333334,656,Yes
0,many,with,dinosaurios,four,numeral,0.89,3,one_slider,,2,55,Female,3,curioso el experimento,SpanSpan,none,no,nocollege,,,span,native,Chrome,Windows,864,1536,3.88065,657,Yes
0,many,without,dinosaurios,four,numeral,1.0,3,one_slider,Español,2,58,Female,4,Me gusto,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,4.367366666666666,658,Yes
0,all,without,ranas,four,numeral,0.63,3,one_slider,Español,2,23,Male,2,,SpanSpan,mid,yes,nocollege,,mostlive,span,native,Chrome,Windows,1080,1920,3.431583333333333,659,Yes
0,many,with,ranas,four,numeral,1.0,3,one_slider,Español,1,25,Male,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,5.267216666666667,660,Yes
0,many,with,ranas,two,numeral,0.95,3,one_slider,Español,1,29,Female,1,Esta un poco rebuscado ,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Safari,Mac,1366,1024,4.180316666666666,661,Yes
0,none,without,mariposas,two,numeral,0.05,3,one_slider,Ingles y español,2,21,Female,2,Me gusto el experimento y era muy simple la tarea.,SpanEng,mid,yes,nocollege,neverlived,neverlived,span,advanced,Safari,iPhone/iPod,667,375,3.7576833333333335,662,Yes
0,all,without,mariposas,four,every,0.99,3,one_slider,,1,,,-1,,,most,noclasses,midsem,both8,mostlive,span,native,Firefox,Windows,768,1366,1.6175333333333333,663,
0,none,without,dinosaurios,two,numeral,0.04,3,one_slider,Español,2,18,Female,2,"A las oraciones les faltan palabras, como ""el"" ""a"", de ahí en fuera la redacción es buena.",SpanSpan,none,noclasses,nocollege,over8,mostlive,span,native,Chrome,Linux,640,360,7.0328333333333335,664,Yes
0,none,without,leones,two,numeral,0.01,3,one_slider,Español,2,26,Female,3,Interesante que se añada uno más,SpanSpan,small,no,nocollege,under8,mostlive,span,native,Chrome,Windows,768,1366,2.3594833333333334,665,Yes
0,all,with,ranas,four,every,0.99,3,one_slider,español,1,33,Female,2,,SpanEng,small,no,midsem,both8,mostlive,eng,advanced,Chrome,Windows,1200,1920,3.6372166666666668,666,Yes
0,none,with,leones,four,every,0.21,3,one_slider,Español,1,23,Female,2,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Linux,760,360,2.0780833333333333,667,Yes
0,all,without,leones,four,every,0.79,3,one_slider,Español ,2,32,Male,2,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Linux,830,393,5.314216666666667,668,Yes
0,many,with,mariposas,four,numeral,0.53,3,one_slider,Español,1,22,Male,3,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Linux,823,412,3.78745,669,Yes
0,many,without,ranas,two,numeral,1.0,3,one_slider,Español,1,21,Male,2,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.2707,670,Yes
0,many,without,ranas,four,numeral,0.65,3,one_slider,español,1,38,Male,3,,SpanSpan,none,noclasses,midsem,over8,mostlive,span,native,Chrome,Windows,768,1366,3.41785,671,Yes
0,none,with,leones,two,every,0.03,3,one_slider,espanol,2,22,Female,2,,SpanEng,most,yes,mostsem,neverlived,neverlived,span,near native,Safari,Mac,800,1280,2.0691166666666665,672,Yes
0,many,with,dinosaurios,four,every,0.07,3,one_slider,Español,2,27,Female,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.8448333333333333,673,Yes
0,many,without,leones,four,every,0.0,3,one_slider,español,1,19,Female,1,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.2018333333333335,674,Yes
0,none,with,leones,two,every,0.16,3,one_slider,Español,2,36,Female,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,spaneng,native,Chrome,Linux,846,412,6.384966666666666,675,Yes
0,many,without,ranas,four,every,0.02,3,one_slider,Español,1,23,Male,2,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Linux,720,360,2.794033333333333,676,Yes
0,none,with,mariposas,two,numeral,0.72,3,one_slider,Español,2,22,Female,2,,SpanSpan,most,no,nocollege,both8,mostlive,spaneng,near native,Chrome,Windows,768,1366,4.75075,677,Yes
0,many,with,ranas,two,numeral,0.07,3,one_slider,Español ,2,19,Male,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Linux,720,360,3.963216666666667,678,Yes
0,many,without,mariposas,two,numeral,0.0,3,one_slider,Español,2,21,Male,2,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.6259,679,Yes
0,all,without,leones,four,every,0.01,3,one_slider,español,2,34,Male,3,,SpanSpan,most,yes,onesem,both8,mostlive,span,native,Firefox,Linux,768,1366,3.2237666666666667,680,Yes
0,many,with,dinosaurios,two,numeral,0.93,3,one_slider,,2,36,Female,4,,SpanSpan,,noclasses,nocollege,,,span,native,Chrome,Linux,895,424,3.2978,681,Yes
0,all,with,leones,four,numeral,0.95,3,one_slider,español,2,25,Female,4,,SpanSpan,,,,both8,mostlive,span,native,Chrome,Linux,640,360,3.0673,682,Yes
0,all,without,mariposas,four,every,0.92,3,one_slider,Español,2,42,Female,4,Tarea sencilla,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,2.988933333333333,683,Yes
0,many,with,dinosaurios,four,numeral,0.97,3,one_slider,Español,2,42,Female,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,1.8709,684,Yes
0,none,with,leones,four,numeral,0.86,3,one_slider,México,1,20,Male,1,me agrada la forma en la que pone a pensar a uno dadas las instrucciones,SpanSpan,none,no,nocollege,both8,mostlive,span,advanced,Chrome,Windows,768,1366,3.9562166666666667,685,No
0,many,without,leones,four,numeral,0.88,3,one_slider,Español,2,33,Male,3,"Creo que la respuesta de elefante no es acorde a la pregunta de tiburon, pero la respuesta permite deducir el resultado",SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Safari,an unknown OS,1024,768,10.071,686,Yes
0,many,without,ranas,four,every,0.81,3,one_slider,Castellano,-1,25,Female,4,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Windows,720,1280,2.6034333333333333,687,Yes
0,many,without,ranas,two,numeral,1.0,3,one_slider,Español,1,22,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Firefox,Windows,864,1536,3.18855,688,Yes
0,many,without,leones,two,numeral,0.08,3,one_slider,Español,1,47,Female,4,,SpanSpan,none,no,nocollege,both8,mostlive,spaneng,native,Chrome,Linux,823,412,4.6166,689,Yes
0,none,without,ranas,four,numeral,0.12,3,one_slider,Español,2,27,Female,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,736,414,3.5619833333333335,690,Yes
0,many,without,dinosaurios,two,every,0.97,3,one_slider,español,1,48,Female,4,"breve, es sencillo, sin dificultad si tienes el español como lengua materna",SpanSpan,none,noclasses,nocollege,neverlived,neverlived,span,native,Chrome,Windows,768,1366,3.3825166666666666,691,Yes
0,many,without,dinosaurios,four,every,0.97,3,one_slider,,1,38,Female,4,Me ha parecido un hit simpático,SpanSpan,,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,720,360,3.062316666666667,692,Yes
0,all,without,ranas,four,every,0.04,3,one_slider,Español,1,38,Female,4,Es un hit simpático,SpanSpan,,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,720,360,1.9450333333333334,693,Yes
0,none,with,ranas,two,every,0.99,3,one_slider,Español,2,41,Female,1,,SpanEng,most,noclasses,nocollege,both8,mostlive,spaneng,native,Safari,an unknown OS,1024,768,3.5115833333333333,694,Yes
0,none,with,leones,two,every,0.88,3,one_slider,Español,1,30,Male,3,,SpanSpan,mid,yes,nocollege,both8,mostlive,spaneng,native,Chrome,Linux,640,360,3.5842,695,Yes
0,none,without,ranas,two,numeral,0.02,3,one_slider,España,1,18,Female,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,892,412,2.5331,696,Yes
0,many,with,leones,four,every,0.97,3,one_slider,Espanol,1,48,Female,4,Interesante participar en algo que es en my propia lengua.,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Linux,1080,1920,3.0321,697,Yes
0,many,with,leones,four,every,0.63,3,one_slider,Español,-1,26,Female,4,,SpanEng,most,noclasses,nocollege,both8,mostlive,spaneng,native,Chrome,Windows,720,1280,3.6366833333333335,698,Yes
0,none,without,ranas,four,numeral,0.96,3,one_slider,,1,22,Male,3,Fue rápido,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,2.857283333333333,699,Yes
0,all,without,leones,two,numeral,0.01,3,one_slider,español,2,59,Female,3,"Me pareció novedoso, aunque extraño.",SpanSpan,most,yes,nocollege,under8,mostlive,span,native,Firefox,Windows,1080,1920,4.17835,700,Yes
0,many,without,dinosaurios,four,numeral,0.93,3,one_slider,Esapñol,0,26,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,830,393,2.4116333333333335,701,Yes
0,many,without,mariposas,two,numeral,0.99,3,one_slider,Espanol,2,,,2,todo muy bien,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,1.8570333333333333,702,
0,all,without,dinosaurios,two,numeral,0.01,3,one_slider,Espanñol,1,21,Female,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Mac,900,1440,1.99435,703,Yes
0,all,with,dinosaurios,four,every,0.97,3,one_slider,Español,2,31,Female,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,4.208966666666667,704,Yes
0,many,with,ranas,four,every,0.16,3,one_slider,Español ,1,18,Female,0,,SpanSpan,most,yes,nocollege,both8,mostlive,spaneng,native,Safari,iPhone/iPod,736,414,4.7938,705,Yes
0,all,with,leones,four,every,0.94,3,one_slider,Español,2,39,Male,3,,SpanSpan,,no,,both8,mostlive,span,native,Chrome,Linux,732,412,4.36085,706,Yes
0,all,without,dinosaurios,four,numeral,1.0,3,one_slider,Español,2,23,Male,2,,SpanSpan,mid,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.04775,707,Yes
0,many,without,leones,two,every,0.0,3,one_slider,Español,1,21,Male,2,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,1.9498833333333334,708,Yes
0,all,without,dinosaurios,four,numeral,0.96,3,one_slider,Español ,2,23,Female,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,896,414,4.924366666666667,709,Yes
0,many,with,mariposas,four,every,0.96,3,one_slider,Español,1,47,Female,4,"Estaba escrito mal el español, estaba escrito como traducido por google translate.",SpanSpan,none,noclasses,nocollege,both8,mostlive,spaneng,native,Chrome,Windows,768,1366,4.139016666666667,710,Yes
0,none,without,leones,two,numeral,0.0,3,one_slider,,1,37,Male,3,Es algo interesante,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,3.74805,711,Yes
0,all,with,ranas,four,numeral,0.94,3,one_slider,Español,-1,33,Other,4,El cuento podría continuar y decir que finalmente las ranas saltaron sobre la roca aunque pensaran que era muy alta para saltarla.,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,4.955266666666667,712,Yes
0,none,with,mariposas,four,numeral,0.99,3,one_slider,Español,1,22,Female,4,,SpanSpan,none,no,mostsem,both8,mostlive,span,native,Firefox,Windows,800,1280,2.7236333333333334,713,Yes
0,many,with,leones,two,every,0.05,3,one_slider,Español,1,30,Male,3,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.1057333333333332,714,Yes
0,none,without,leones,two,numeral,0.16,3,one_slider,Español,1,20,Male,1,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.421383333333333,715,Yes
0,none,with,mariposas,four,numeral,1.0,3,one_slider,Español,1,30,Male,2,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Mozilla,Windows,1024,1280,2.2313666666666667,716,Yes
0,many,with,leones,four,numeral,0.97,3,one_slider,español,2,40,Female,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,1280,800,3.3721833333333335,717,Yes
0,none,with,mariposas,two,numeral,0.06,3,one_slider,Español,2,52,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,3.040566666666667,718,Yes
0,none,without,dinosaurios,two,every,0.0,3,one_slider,Español,1,27,Female,3,,SpanSpan,most,yes,nocollege,under8,mostlive,span,native,Chrome,Windows,768,1366,3.26425,719,Yes
0,all,without,mariposas,four,numeral,0.26,3,one_slider,español,1,22,Female,0,,SpanSpan,,yes,,,,span,native,Chrome,Windows,768,1366,3.007816666666667,720,Yes
0,many,without,dinosaurios,two,every,0.36,3,one_slider,español,1,21,Male,2,está interesante como nos confunde si cambia el orden de las oraciones ,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Safari,Mac,900,1440,5.603566666666667,721,Confused
0,many,with,dinosaurios,two,every,0.0,3,one_slider,Español ,2,19,Female,1,,SpanSpan,none,no,nocollege,both8,mostlive,spaneng,native,Safari,iPhone/iPod,736,414,3.35835,722,Yes
0,none,without,leones,two,numeral,0.79,3,one_slider,español,1,24,Other,1,,SpanSpan,,,,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.43495,723,Yes
0,all,without,leones,two,every,0.89,3,one_slider,Español,1,42,Female,4,"Para un hispanohablante, la respuesta aparece como mal redactada gramaticalmente, y ahí se genera la posible confusión. Cambiando el orden de las palabras, es obvio que sería 100x100 correcta (no todos compraron...).",SpanSpan,,,,both8,mostlive,spaneng,native,Chrome,Mac,800,1280,4.27135,724,Yes
0,many,with,leones,four,every,0.0,3,one_slider,Español,2,24,Female,3,Creo que es curiosa la manera en que se plantea la pregunta al final.,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,3.630533333333333,725,Yes
0,many,without,dinosaurios,two,numeral,0.13,3,one_slider,español,1,22,Female,4,"La respuesta de Elefante se oye intencionalmente confusa. Como una mentira que se puede hacer pasar por ""técnicamente la verdad"".",SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Mac,1152,2048,4.182033333333333,726,Confused
0,all,with,mariposas,two,every,0.76,3,one_slider,Español,1,30,Female,4,,SpanEng,most,no,onesem,both8,mostlive,spaneng,native,Chrome,Windows,1080,1920,2.65055,727,Yes
0,none,with,dinosaurios,four,numeral,0.74,3,one_slider,Castellano,1,47,Male,4,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1024,1280,2.400916666666667,728,Yes
0,all,with,leones,two,every,0.68,3,one_slider,Español,1,,Female,3,,SpanEng,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,780,360,2.816516666666667,729,Yes
0,none,with,ranas,two,every,0.0,3,one_slider,Español,1,21,Female,1,,SpanSpan,most,yes,nocollege,both8,mostlive,span,advanced,Chrome,Mac,900,1440,17.162216666666666,730,Yes
0,many,without,ranas,two,numeral,0.03,3,one_slider,Español ,2,45,Female,4,Me ha parecido interesante el experimento.,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Safari,an unknown OS,1024,768,5.567483333333334,731,Yes
0,many,with,mariposas,two,numeral,0.0,3,one_slider,español,1,25,Male,1,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,112.21865,732,Yes
0,none,without,dinosaurios,two,numeral,0.0,3,one_slider,Spanish,1,19,Male,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,1080,1920,2.3632833333333334,733,Yes
0,all,without,dinosaurios,four,numeral,1.0,3,one_slider,Español,0,28,Male,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,5.644066666666666,734,Yes
0,none,without,leones,four,every,0.5,3,one_slider,Español Latino,1,27,Male,1,Espero que pueda ayudar con mi respuesta para este estudio,SpanSpan,none,no,nocollege,over8,mostlive,span,native,Chrome,Windows,900,1440,6.58945,735,Yes
0,all,with,leones,two,numeral,0.1,3,one_slider,,1,34,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Linux,869,412,3.75865,736,Yes
0,none,without,ranas,four,every,0.97,3,one_slider,,1,,,-1,,,,,,both8,mostlive,span,native,Chrome,Windows,768,1360,2.9844833333333334,737,Yes
0,many,without,leones,two,every,0.15,3,one_slider,español,1,20,Female,1,"creo que es muy interesante este experimento, me resulto fácil de comprender al principio pero luego al momento de analizarlo no sabia cual era la respuesta correcta ya que me confundió",SpanSpan,most,no,nocollege,under8,mostlive,span,native,Chrome,Windows,768,1366,10.70105,738,Confused
0,all,without,leones,four,every,0.98,3,one_slider,Español,1,44,Female,4,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,568,320,4.647733333333333,739,Yes
0,many,without,mariposas,two,every,0.86,3,one_slider,Español,1,45,Male,4,,SpanSpan,,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,864,1536,4.0838,740,Yes
0,none,without,dinosaurios,two,every,0.01,3,one_slider,Español,1,58,Female,4,Interesante,SpanEng,,,,under8,mostlive,spaneng,native,Chrome,Windows,768,1366,3.6912666666666665,741,Yes
0,many,without,dinosaurios,two,every,0.83,3,one_slider,Español,2,25,Male,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.2965833333333334,742,Yes
0,none,with,mariposas,two,numeral,0.0,3,one_slider,español,1,23,Male,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,1.7699666666666667,743,Yes
0,none,without,leones,two,numeral,0.02,3,one_slider,español,2,25,Male,3,interesante,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Safari,Mac,900,1440,4.7704,744,Yes
0,all,without,mariposas,four,every,0.93,3,one_slider,Español,2,33,Female,4,,SpanSpan,most,no,nocollege,both8,mostlive,spaneng,native,Chrome,Linux,720,360,5.4735,745,Yes
0,many,with,dinosaurios,four,every,0.03,3,one_slider,Español,-1,48,Female,4,Fácil y divertido,SpanSpan,none,no,nocollege,over8,mostlive,spaneng,native,Chrome,Windows,768,1366,4.6265,746,Yes
0,all,without,leones,four,every,0.87,3,one_slider,Español,2,23,Female,4,,SpanSpan,most,yes,midsem,both8,mostlive,spaneng,native,Chrome,Linux,640,360,3.5528333333333335,747,Yes
0,all,with,ranas,four,numeral,0.97,3,one_slider,Español,2,23,Female,4,,SpanEng,most,yes,mostsem,both8,mostlive,spaneng,native,Chrome,Linux,640,360,1.6407666666666667,748,Yes
0,all,with,ranas,four,every,1.0,3,one_slider,español,2,35,Male,1,me gusto bastante te hace pensar,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,3.2118333333333333,749,Yes
0,many,without,dinosaurios,two,every,0.0,3,one_slider,España,1,25,Male,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.19335,750,Yes
0,all,without,leones,two,every,0.94,3,one_slider,español,1,48,Female,1,"Me gustó a pesar qué no entendí, las preguntas a cerca de, si hablo español nativo o si lo aprendí.",SpanSpan,none,noclasses,nocollege,neverlived,neverlived,span,native,Chrome,Windows,768,1366,16.027216666666668,751,Yes
0,many,with,ranas,four,numeral,1.0,3,one_slider,España,2,25,Male,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.5651333333333333,752,Yes
0,none,with,leones,four,every,0.01,3,one_slider,español,2,55,Female,3,Excelente,SpanSpan,most,yes,nocollege,under8,mostlive,span,native,Chrome,Windows,768,1366,3.82385,753,Yes
0,many,without,mariposas,four,numeral,1.0,3,one_slider,Espanol,2,23,Male,2,,SpanEng,none,no,nocollege,neverlived,neverlived,spaneng,advanced,Chrome,Windows,864,1536,2.8435,754,Yes
0,none,with,leones,two,numeral,1.0,3,one_slider,español,1,25,Female,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.242766666666666,755,Yes
0,none,without,dinosaurios,two,every,0.56,3,one_slider,español,1,32,Female,4,nada,SpanSpan,none,no,nocollege,over8,mostlive,spaneng,native,Chrome,Windows,1080,1920,2.3007666666666666,756,Yes
0,all,without,dinosaurios,four,numeral,1.0,3,one_slider,español,2,22,Male,2,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Mac,900,1440,2.4317166666666665,757,Yes
0,many,with,leones,four,numeral,0.61,3,one_slider,Espanol,2,19,Female,1,,SpanEng,none,no,nocollege,neverlived,neverlived,span,near native,Chrome,Mac,900,1440,3.3160166666666666,758,Confused
0,none,with,ranas,four,every,0.7,3,one_slider,Español,1,25,Female,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,2.31275,759,Yes
0,all,with,mariposas,two,every,1.0,3,one_slider,Español,1,27,Female,2,"es algo confuso en el sentido de que las oraciones no están bien hiladas, pero supongo que es la idea.",SpanSpan,most,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,3.2899,760,Yes
0,all,without,leones,four,numeral,0.83,3,one_slider,Español,1,22,Female,1,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Linux,740,360,333.2434166666667,761,Yes
0,all,without,ranas,four,numeral,0.62,3,one_slider,Español,2,28,Male,3,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.335183333333333,762,Yes
